scenario,side,identity,call,sequence_length,position,nonfinal_exact,next_block_exact,gp_coordinates_before,full_coordinates_before,gp_target,full_target,gp_nominal_norm,reference_realized_norm,desired_norm,actual_norm,norm_error,rounding_error_norm,rounding_bound,direction_cosine,zero_reference
syco_bullshit_v2_sw_pnf_04,+C,False,57,1,0,True,True,"[-0.5738702416419983, 1.1921675205230713]","[-0.6131371855735779, -0.047534406185150146]",0.370733380317688,0.7484261989593506,0.7916791439056396,0.4347934424877167,0.4347934126853943,0.434104323387146,0.000689089298248291,0.01839195378124714,0.10196222364902496,0.9991050958633423,False
syco_bullshit_v2_sw_pnf_04,+C,False,58,1,0,True,True,"[-0.815855085849762, 1.9314061403274536]","[-0.8680459856987, 0.2628905773162842]",0.370733380317688,0.7484261989593506,1.1552249193191528,0.6224076747894287,0.6224076747894287,0.6223582029342651,4.947185516357422e-05,0.019624877721071243,0.11022882163524628,0.9995028972625732,False
syco_bullshit_v2_sw_pnf_04,+C,False,59,1,0,True,True,"[-0.6197924613952637, 1.4847956895828247]","[-0.8669517636299133, 0.1498732715845108]",0.370733380317688,0.7484261989593506,0.9171127676963806,0.5846976041793823,0.5846976041793823,0.584450364112854,0.0002472400665283203,0.01912917196750641,0.10935419797897339,0.999464750289917,False
syco_bullshit_v2_sw_pnf_04,+C,False,60,1,0,True,True,"[-0.38323265314102173, 1.2551811933517456]","[-0.6457414627075195, 0.5340864658355713]",0.370733380317688,0.7484261989593506,0.7443941235542297,0.6377539038658142,0.6377538442611694,0.6380564570426941,0.0003026127815246582,0.01816050335764885,0.10185296833515167,0.9995948672294617,False
syco_bullshit_v2_sw_pnf_04,+C,False,61,1,0,True,True,"[0.09689821302890778, 0.1827126294374466]","[0.28433701395988464, -0.08631464838981628]",0.370733380317688,0.7484261989593506,0.16915211081504822,0.12537023425102234,0.12537023425102234,0.12662464380264282,0.0012544095516204834,0.013184224255383015,0.0689467266201973,0.9945749044418335,False
syco_bullshit_v2_sw_pnf_04,+C,False,62,1,0,True,True,"[0.16590701043605804, 0.44431740045547485]","[0.24312233924865723, -0.3384940028190613]",0.370733380317688,0.7484261989593506,0.24050939083099365,0.05626455694437027,0.05626455694437027,0.05753546208143234,0.0012709051370620728,0.013685149140655994,0.08162696659564972,0.9713227152824402,False
syco_bullshit_v2_sw_pnf_04,-C,False,0,75,74,True,True,"[-0.013982430100440979, 0.6570702195167542]","[-0.6236535906791687, 0.8701757192611694]",-1.938124418258667,-7.988067626953125,0.46945324540138245,2.1479032039642334,2.1479032039642334,2.147620677947998,0.00028252601623535156,0.018121769651770592,0.11730282008647919,0.9999643564224243,False
syco_bullshit_v2_sw_pnf_04,-C,False,1,1,0,True,True,"[-0.37725090980529785, 0.9707679748535156]","[-0.2507968246936798, 0.8499934673309326]",-1.938124418258667,-7.988067626953125,0.21863557398319244,2.2774085998535156,2.2774085998535156,2.277434825897217,2.6226043701171875e-05,0.018762938678264618,0.12121166288852692,0.999966025352478,False
syco_bullshit_v2_sw_pnf_04,-C,False,2,1,0,True,True,"[0.08739380538463593, 0.7068577408790588]","[0.48793601989746094, 0.14938679337501526]",-1.938124418258667,-7.988067626953125,0.4885670244693756,2.7531356811523438,2.753135919570923,2.752281665802002,0.0008542537689208984,0.026449425145983696,0.14156430959701538,0.9999538660049438,False
syco_bullshit_v2_sw_pnf_04,-C,False,3,1,0,True,True,"[0.24602952599525452, 0.6876954436302185]","[0.9400144219398499, -0.4527653753757477]",-1.938124418258667,-7.988067626953125,0.5544416308403015,3.1025869846343994,3.1025869846343994,3.1020421981811523,0.0005447864532470703,0.024911614134907722,0.14662103354930878,0.9999677538871765,False
syco_bullshit_v2_sw_pnf_04,-C,False,4,1,0,True,True,"[0.10882987827062607, 0.9316980242729187]","[1.025161623954773, -0.7612175941467285]",-1.938124418258667,-7.988067626953125,0.41320526599884033,3.2322473526000977,3.2322473526000977,3.232517957687378,0.00027060508728027344,0.02164127305150032,0.15306560695171356,0.9999775886535645,False
syco_bullshit_v2_sw_pnf_04,-C,False,5,1,0,True,True,"[0.24634361267089844, 1.2580593824386597]","[-0.03146582841873169, 0.8928673267364502]",-1.938124418258667,-7.988067626953125,0.3432367444038391,2.336296796798706,2.336296796798706,2.3363919258117676,9.512901306152344e-05,0.02272627502679825,0.13837099075317383,0.9999525547027588,False
syco_bullshit_v2_sw_pnf_04,-C,False,6,1,0,True,True,"[-0.7380921840667725, 1.0856125354766846]","[-0.4089963138103485, 0.5666341781616211]",-1.938124418258667,-7.988067626953125,0.0423927865922451,2.318998098373413,2.318998098373413,2.319218635559082,0.0002205371856689453,0.020713727921247482,0.126113161444664,0.9999601244926453,False
syco_bullshit_v2_sw_pnf_04,-C,False,7,1,0,True,True,"[-0.14912161231040955, 0.9128783345222473]","[-0.4331996440887451, 0.546169102191925]",-1.938124418258667,-7.988067626953125,0.324606329202652,2.318277359008789,2.318277359008789,2.31962251663208,0.0013451576232910156,0.02122708223760128,0.13219846785068512,0.9999582767486572,False
syco_bullshit_v2_sw_pnf_04,-C,False,8,1,0,True,True,"[-0.14239367842674255, 0.740777313709259]","[-0.426657110452652, -0.1624853014945984]",-1.938124418258667,-7.988067626953125,0.39086291193962097,2.5549228191375732,2.5549228191375732,2.5544962882995605,0.0004265308380126953,0.01926465332508087,0.12951387465000153,0.9999715089797974,False
