scenario,side,identity,call,sequence_length,position,nonfinal_exact,next_block_exact,gp_coordinates_before,full_coordinates_before,gp_target,full_target,gp_nominal_norm,reference_realized_norm,desired_norm,actual_norm,norm_error,rounding_error_norm,rounding_bound,direction_cosine,zero_reference
syco_bullshit_v2_leg_pnf_01,+C,False,49,1,0,True,True,"[0.8992292284965515, -0.27592453360557556]","[-1.1266791820526123, -0.7831352949142456]",5.802844047546387,8.476953744888306,2.2514302730560303,5.3730082511901855,5.3730082511901855,5.371594429016113,0.0014138221740722656,0.027694417163729668,0.18159200251102448,0.9999868273735046,False
syco_bullshit_v2_leg_pnf_01,+C,False,50,1,0,True,True,"[0.565119206905365, -0.027167892083525658]","[-1.0536020994186401, -0.53708815574646]",5.802844047546387,8.476953744888306,2.5350024700164795,5.478360652923584,5.478360652923584,5.476123809814453,0.0022368431091308594,0.028191927820444107,0.1856417953968048,0.9999867677688599,False
syco_bullshit_v2_leg_pnf_01,+C,False,51,1,0,True,True,"[0.6024486422538757, -0.07819442451000214]","[-1.9664928913116455, -0.6907573938369751]",5.802844047546387,8.476953744888306,2.492016077041626,5.939286231994629,5.939286231994629,5.940645694732666,0.0013594627380371094,0.02682485803961754,0.19344888627529144,0.9999898076057434,False
syco_bullshit_v2_leg_pnf_01,+C,False,52,1,0,True,True,"[0.9612752795219421, -0.41776201128959656]","[-1.4852577447891235, -0.6004695892333984]",5.802844047546387,8.476953744888306,2.152238368988037,5.702658176422119,5.702658176422119,5.703699588775635,0.001041412353515625,0.02654515579342842,0.18050062656402588,0.9999891519546509,False
syco_bullshit_v2_leg_pnf_01,+C,False,53,1,0,True,True,"[0.41768962144851685, 0.4780339002609253]","[-1.3622102737426758, -0.5178642272949219]",5.802844047546387,8.476953744888306,2.852515935897827,5.677181720733643,5.677181720733643,5.676577568054199,0.0006041526794433594,0.027408741414546967,0.1924837976694107,0.999988317489624,False
syco_bullshit_v2_leg_pnf_01,+C,False,54,1,0,True,True,"[0.7158096432685852, 0.40392225980758667]","[-1.0009042024612427, -0.07977123558521271]",5.802844047546387,8.476953744888306,2.6714205741882324,5.724534034729004,5.724533557891846,5.725322723388672,0.0007891654968261719,0.028184406459331512,0.19315947592258453,0.9999878406524658,False
syco_bullshit_v2_leg_pnf_01,+C,False,55,1,0,True,True,"[0.6733415722846985, -0.015097249299287796]","[-1.400411605834961, -0.4834979474544525]",5.802844047546387,8.476953744888306,2.4882233142852783,5.719841957092285,5.719841957092285,5.7209343910217285,0.0010924339294433594,0.025904539972543716,0.1832967847585678,0.9999897480010986,False
syco_bullshit_v2_leg_pnf_01,+C,False,56,1,0,True,True,"[0.5842928290367126, -0.3767837584018707]","[-1.2330164909362793, -0.515995979309082]",5.802844047546387,8.476953744888306,2.355581521987915,5.5996294021606445,5.5996294021606445,5.601386547088623,0.0017571449279785156,0.027119873091578484,0.18031688034534454,0.9999883770942688,False
syco_bullshit_v2_leg_pnf_01,+C,False,57,1,0,True,True,"[0.8612199425697327, -0.6297388672828674]","[-1.070340633392334, -0.4127376973628998]",5.802844047546387,8.476953744888306,2.0977871417999268,5.564178943634033,5.564178943634033,5.564043998718262,0.00013494491577148438,0.027212191373109818,0.18036507070064545,0.9999880790710449,False
syco_bullshit_v2_leg_pnf_01,+C,False,58,1,0,True,True,"[0.6359010934829712, -0.19628208875656128]","[-1.455452561378479, -0.37923258543014526]",5.802844047546387,8.476953744888306,2.4182896614074707,5.818009376525879,5.818009376525879,5.814267158508301,0.003742218017578125,0.02552047185599804,0.178342804312706,0.9999905824661255,False
