scenario,side,identity,call,sequence_length,position,nonfinal_exact,next_block_exact,signed_alpha,desired_norm,actual_norm,norm_error,rounding_error_norm,rounding_bound,direction_cosine
syco_bullshit_v2_leg_pnf_01,-C,False,35,1,0,True,True,-4.0,2.8864550590515137,2.887515068054199,0.0010600090026855469,0.020058544352650642,0.1292850524187088,0.9999760389328003
syco_bullshit_v2_leg_pnf_01,-C,False,36,1,0,True,True,-4.0,2.8864550590515137,2.8851547241210938,0.0013003349304199219,0.022182848304510117,0.13553611934185028,0.999970555305481
syco_bullshit_v2_leg_pnf_01,-C,False,37,1,0,True,True,-4.0,2.8864550590515137,2.88698673248291,0.0005316734313964844,0.020652899518609047,0.1338026076555252,0.9999743700027466
syco_bullshit_v2_leg_pnf_01,-C,False,38,1,0,True,True,-4.0,2.8864550590515137,2.886396646499634,5.841255187988281e-05,0.020906662568449974,0.13634569942951202,0.9999737739562988
syco_bullshit_v2_leg_pnf_01,-C,False,39,1,0,True,True,-4.0,2.8864550590515137,2.8855621814727783,0.0008928775787353516,0.02389754168689251,0.14884886145591736,0.9999657869338989
syco_bullshit_v2_leg_pnf_01,-C,False,40,1,0,True,True,-4.0,2.8864550590515137,2.886843681335449,0.0003886222839355469,0.021276136860251427,0.13408924639225006,0.9999728798866272
syco_bullshit_v2_leg_pnf_01,-C,False,41,1,0,True,True,-4.0,2.8864550590515137,2.8862898349761963,0.0001652240753173828,0.020333755761384964,0.12848766148090363,0.9999751448631287
syco_bullshit_v2_leg_pnf_01,-C,False,42,1,0,True,True,-4.0,2.8864550590515137,2.8857200145721436,0.0007350444793701172,0.021254900842905045,0.13961447775363922,0.999972939491272
syco_bullshit_v2_leg_pnf_01,-C,False,43,1,0,True,True,-4.0,2.8864550590515137,2.8868603706359863,0.00040531158447265625,0.02449382096529007,0.1504642218351364,0.9999641180038452
syco_bullshit_v2_leg_pnf_01,-C,False,44,1,0,True,True,-4.0,2.8864550590515137,2.886503219604492,4.8160552978515625e-05,0.022522948682308197,0.1388218104839325,0.9999696016311646
syco_bullshit_v2_leg_pnf_01,-C,False,45,1,0,True,True,-4.0,2.8864550590515137,2.8851866722106934,0.0012683868408203125,0.021240606904029846,0.13543330132961273,0.9999730587005615
syco_bullshit_v2_leg_pnf_01,-C,False,46,1,0,True,True,-4.0,2.8864550590515137,2.8860318660736084,0.00042319297790527344,0.019001008942723274,0.13128839433193207,0.9999783635139465
