scenario,identity,call,sequence_length,position,nonfinal_exact,next_block_exact,operator,removal_fraction,coordinate_before,coordinate_after,desired_norm,actual_norm,norm_error,orthogonal_change_norm,rounding_error_norm,rounding_bound
syco_bullshit_v2_med_pnf_02,False,16,1,0,True,True,projection_removal,1.0,0.508187472820282,-0.0005538985133171082,0.508187472820282,0.5092812776565552,0.0010938048362731934,0.023450391367077827,0.02345692552626133,0.11042796075344086
syco_bullshit_v2_med_pnf_02,False,17,1,0,True,True,projection_removal,1.0,0.6293864250183105,0.0008411593735218048,0.6293864250183105,0.6288278698921204,0.0005585551261901855,0.018843716010451317,0.018862472847104073,0.10134298354387283
syco_bullshit_v2_med_pnf_02,False,18,1,0,True,True,projection_removal,1.0,0.9491587281227112,0.00022283755242824554,0.9491587281227112,0.9491474032402039,1.1324882507324219e-05,0.020055949687957764,0.02005719020962715,0.11333546042442322
syco_bullshit_v2_med_pnf_02,False,19,1,0,True,True,projection_removal,1.0,0.8880858421325684,0.0007335171103477478,0.8880858421325684,0.8876394629478455,0.0004463791847229004,0.022570094093680382,0.022582005709409714,0.1127723753452301
syco_bullshit_v2_med_pnf_02,False,20,1,0,True,True,projection_removal,1.0,0.7242698073387146,0.0010722060687839985,0.7242698073387146,0.723499059677124,0.0007707476615905762,0.020867884159088135,0.02089538984000683,0.10551555454730988
syco_bullshit_v2_med_pnf_02,False,21,1,0,True,True,projection_removal,1.0,0.8524702191352844,-0.0007304288446903229,0.8524702191352844,0.8534658551216125,0.000995635986328125,0.021271804347634315,0.02128434181213379,0.10907428711652756
syco_bullshit_v2_med_pnf_02,False,22,1,0,True,True,projection_removal,1.0,0.7423253655433655,-0.0009950604289770126,0.7423253655433655,0.7436144351959229,0.001289069652557373,0.02091873809695244,0.020942378789186478,0.10799175500869751
syco_bullshit_v2_med_pnf_02,False,23,1,0,True,True,projection_removal,1.0,0.6062912940979004,0.000373676884919405,0.6062912940979004,0.6062085032463074,8.279085159301758e-05,0.01877443492412567,0.018778150901198387,0.09589342027902603
syco_bullshit_v2_med_pnf_02,False,24,1,0,True,True,projection_removal,1.0,0.8359490633010864,-0.0005001639947295189,0.8359490633010864,0.8368005156517029,0.0008514523506164551,0.024241548031568527,0.024246707558631897,0.11784621328115463
syco_bullshit_v2_med_pnf_02,False,25,1,0,True,True,projection_removal,1.0,0.8257665634155273,-0.0005317353643476963,0.8257666230201721,0.8265376687049866,0.0007710456848144531,0.019907591864466667,0.01991468109190464,0.10667506605386734
syco_bullshit_v2_med_pnf_02,False,26,1,0,True,True,projection_removal,1.0,0.625784695148468,0.0005834493786096573,0.625784695148468,0.6254411339759827,0.00034356117248535156,0.01729818992316723,0.017308004200458527,0.09590554982423782
syco_bullshit_v2_med_pnf_02,False,27,1,0,True,True,projection_removal,1.0,1.2829421758651733,-0.0009422153234481812,1.282942295074463,1.2840484380722046,0.0011061429977416992,0.020497087389230728,0.020518753677606583,0.11703237146139145
syco_bullshit_v2_med_pnf_02,False,28,1,0,True,True,projection_removal,1.0,0.48024773597717285,0.0003653340972959995,0.48024776577949524,0.48031407594680786,6.631016731262207e-05,0.02036529779434204,0.020368577912449837,0.10369782894849777
syco_bullshit_v2_med_pnf_02,False,29,1,0,True,True,projection_removal,1.0,0.7201117873191833,-2.4631153792142868e-05,0.7201117873191833,0.7204734086990356,0.0003616213798522949,0.02202359028160572,0.022023603320121765,0.10940393060445786
syco_bullshit_v2_med_pnf_02,False,30,1,0,True,True,projection_removal,1.0,0.5549225211143494,0.0009543001651763916,0.5549225211143494,0.5543544292449951,0.000568091869354248,0.020678073167800903,0.020700061693787575,0.10666670650243759
syco_bullshit_v2_med_pnf_02,False,31,1,0,True,True,projection_removal,1.0,0.6368687152862549,0.0004795899149030447,0.6368687152862549,0.6366333961486816,0.0002353191375732422,0.017646534368395805,0.01765305921435356,0.09750896692276001
syco_bullshit_v2_med_pnf_02,False,32,1,0,True,True,projection_removal,1.0,0.9457904696464539,9.965873323380947e-05,0.9457905292510986,0.9459007978439331,0.00011026859283447266,0.019922316074371338,0.019922565668821335,0.11577500402927399
syco_bullshit_v2_med_pnf_02,False,33,1,0,True,True,projection_removal,1.0,0.7763099074363708,0.0007116389460861683,0.7763099074363708,0.7758296728134155,0.00048023462295532227,0.018930742517113686,0.01894409768283367,0.10473838448524475
syco_bullshit_v2_med_pnf_02,False,34,1,0,True,True,projection_removal,1.0,0.46399232745170593,-0.0003151451237499714,0.46399232745170593,0.4647352695465088,0.0007429420948028564,0.019940894097089767,0.01994338072836399,0.09652114659547806
syco_bullshit_v2_med_pnf_02,False,35,1,0,True,True,projection_removal,1.0,0.7474002838134766,-0.00048768147826194763,0.7474002838134766,0.7481896281242371,0.000789344310760498,0.021225420758128166,0.0212310329079628,0.1062435582280159
syco_bullshit_v2_med_pnf_02,False,36,1,0,True,True,projection_removal,1.0,0.6518606543540955,3.2510608434677124e-05,0.6518606543540955,0.6521499156951904,0.0002892613410949707,0.02047766000032425,0.02047768607735634,0.10702032595872879
syco_bullshit_v2_med_pnf_02,False,37,1,0,True,True,projection_removal,1.0,0.744506299495697,-0.0007485849782824516,0.744506299495697,0.7456110715866089,0.0011047720909118652,0.023028207942843437,0.02304038777947426,0.10913650691509247
syco_bullshit_v2_med_pnf_02,False,38,1,0,True,True,projection_removal,1.0,0.3689945936203003,-5.389237776398659e-05,0.3689945936203003,0.36951470375061035,0.0005201101303100586,0.01855582557618618,0.018555903807282448,0.09743376821279526
syco_bullshit_v2_med_pnf_02,False,39,1,0,True,True,projection_removal,1.0,0.08459414541721344,0.00016132043674588203,0.08459414541721344,0.08600147068500519,0.001407325267791748,0.0163510013371706,0.016351796686649323,0.0925317257642746
syco_bullshit_v2_med_pnf_02,False,40,1,0,True,True,projection_removal,1.0,0.06640783697366714,0.00024315156042575836,0.06640783697366714,0.06786054372787476,0.001452706754207611,0.015075852163136005,0.015077812597155571,0.08990605175495148
syco_bullshit_v2_med_pnf_02,False,41,1,0,True,True,projection_removal,1.0,0.1000836193561554,0.0006161993369460106,0.10008362680673599,0.1014803871512413,0.00139676034450531,0.020112978294491768,0.02012242004275322,0.10927479714155197
syco_bullshit_v2_med_pnf_02,False,42,1,0,True,True,projection_removal,1.0,0.48460033535957336,0.0005764190573245287,0.48460036516189575,0.48444151878356934,0.00015884637832641602,0.02011403813958168,0.02012230083346367,0.10138250887393951
syco_bullshit_v2_med_pnf_02,False,43,1,0,True,True,projection_removal,1.0,0.02580523118376732,0.0023373449221253395,0.02580523118376732,0.02677532099187374,0.0009700898081064224,0.0128908921033144,0.013101075775921345,0.08884723484516144
syco_bullshit_v2_med_pnf_02,False,44,1,0,True,True,projection_removal,1.0,0.438882052898407,0.0006730291061103344,0.438882052898407,0.4387318193912506,0.00015023350715637207,0.021410422399640083,0.021420994773507118,0.10840784758329391
syco_bullshit_v2_med_pnf_02,False,45,1,0,True,True,projection_removal,1.0,0.8748999834060669,0.0001858595060184598,0.8748999834060669,0.8749862313270569,8.624792098999023e-05,0.021839682012796402,0.021840475499629974,0.10714716464281082
syco_bullshit_v2_med_pnf_02,False,46,1,0,True,True,projection_removal,1.0,0.4586336016654968,0.000561161432415247,0.4586336016654968,0.45853328704833984,0.00010031461715698242,0.020553065463900566,0.020560722798109055,0.10366957634687424
syco_bullshit_v2_med_pnf_02,False,47,1,0,True,True,projection_removal,1.0,0.511813223361969,0.00017062481492757797,0.511813223361969,0.5120090246200562,0.0001958012580871582,0.019371720030903816,0.019372472539544106,0.09886495769023895
syco_bullshit_v2_med_pnf_02,False,48,1,0,True,True,projection_removal,1.0,0.6120114922523499,-7.429718971252441e-05,0.6120114922523499,0.6123418211936951,0.00033032894134521484,0.01771867275238037,0.017718825489282608,0.09375961124897003
syco_bullshit_v2_med_pnf_02,False,49,1,0,True,True,projection_removal,1.0,0.5853497385978699,-0.0009142206981778145,0.5853497385978699,0.5865293145179749,0.0011795759201049805,0.017646852880716324,0.017670506611466408,0.09217525273561478
syco_bullshit_v2_med_pnf_02,False,50,1,0,True,True,projection_removal,1.0,0.3986165523529053,0.0003180020721629262,0.3986165523529053,0.3987388610839844,0.00012230873107910156,0.01873132400214672,0.018734021112322807,0.09869463741779327
syco_bullshit_v2_med_pnf_02,False,51,1,0,True,True,projection_removal,1.0,0.8614745736122131,-0.0005175855476409197,0.8614745736122131,0.8622902631759644,0.0008156895637512207,0.02268962748348713,0.022695519030094147,0.11331034451723099
syco_bullshit_v2_med_pnf_02,False,52,1,0,True,True,projection_removal,1.0,0.7659332156181335,-0.00022398971486836672,0.7659332156181335,0.7664660215377808,0.0005328059196472168,0.021767551079392433,0.02176870033144951,0.10541419684886932
syco_bullshit_v2_med_pnf_02,False,53,1,0,True,True,projection_removal,1.0,0.5322530269622803,-0.00010030739940702915,0.5322530269622803,0.532669186592102,0.00041615962982177734,0.01832258515059948,0.018322862684726715,0.09398715198040009
syco_bullshit_v2_med_pnf_02,False,54,1,0,True,True,projection_removal,1.0,0.60418701171875,-0.0003362984862178564,0.60418701171875,0.6047595739364624,0.0005725622177124023,0.01689537614583969,0.016898727044463158,0.09229692071676254
syco_bullshit_v2_med_pnf_02,False,55,1,0,True,True,projection_removal,1.0,0.5107321739196777,-0.0012312717735767365,0.5107321739196777,0.5124175548553467,0.0016853809356689453,0.021567245945334435,0.021602364256978035,0.11133304238319397
syco_bullshit_v2_med_pnf_02,False,56,1,0,True,True,projection_removal,1.0,0.6048763990402222,-0.0008056862279772758,0.6048763990402222,0.6059614419937134,0.001085042953491211,0.01839146949350834,0.018409116193652153,0.09777672588825226
syco_bullshit_v2_med_pnf_02,False,57,1,0,True,True,projection_removal,1.0,0.7160756587982178,0.00027580931782722473,0.7160757184028625,0.7161042094230652,2.849102020263672e-05,0.02087455242872238,0.02087637409567833,0.10860126465559006
syco_bullshit_v2_med_pnf_02,False,58,1,0,True,True,projection_removal,1.0,0.6857157945632935,0.0005770176649093628,0.6857157945632935,0.685467004776001,0.00024878978729248047,0.02121778577566147,0.021225634962320328,0.10748901963233948
syco_bullshit_v2_med_pnf_02,False,59,1,0,True,True,projection_removal,1.0,0.6030199527740479,-0.0006432295776903629,0.6030199527740479,0.604050874710083,0.0010309219360351562,0.021646907553076744,0.021656453609466553,0.10733570158481598
syco_bullshit_v2_med_pnf_02,False,60,1,0,True,True,projection_removal,1.0,0.5830627679824829,0.00031371135264635086,0.5830627679824829,0.5830755233764648,1.2755393981933594e-05,0.019518718123435974,0.01952124573290348,0.10050604492425919
syco_bullshit_v2_med_pnf_02,False,61,1,0,True,True,projection_removal,1.0,0.5046734809875488,2.926494926214218e-05,0.5046735405921936,0.5049708485603333,0.00029730796813964844,0.018152408301830292,0.018152432516217232,0.09484925121068954
syco_bullshit_v2_med_pnf_02,False,62,1,0,True,True,projection_removal,1.0,0.2898898422718048,0.0002478196984156966,0.2898898422718048,0.29018905758857727,0.00029921531677246094,0.017809266224503517,0.017810991033911705,0.09173151105642319
syco_bullshit_v2_med_pnf_02,False,63,1,0,True,True,projection_removal,1.0,0.6166671514511108,-0.00023101060651242733,0.6166671514511108,0.6172013282775879,0.0005341768264770508,0.019340749830007553,0.019342128187417984,0.10343053191900253
syco_bullshit_v2_med_pnf_02,False,64,1,0,True,True,projection_removal,1.0,0.582901656627655,0.001322723925113678,0.582901656627655,0.5819416642189026,0.0009599924087524414,0.020540423691272736,0.02058296464383602,0.10878770053386688
syco_bullshit_v2_med_pnf_02,False,65,1,0,True,True,projection_removal,1.0,0.29423847794532776,-0.0008179801516234875,0.29423847794532776,0.29558366537094116,0.0013451874256134033,0.017639026045799255,0.01765800267457962,0.09809812903404236
syco_bullshit_v2_med_pnf_02,False,66,1,0,True,True,projection_removal,1.0,0.3065222203731537,0.00022447085939347744,0.3065222203731537,0.3068360984325409,0.00031387805938720703,0.01816987618803978,0.018171263858675957,0.09051335602998734
syco_bullshit_v2_med_pnf_02,False,67,1,0,True,True,projection_removal,1.0,0.09182044863700867,7.883738726377487e-05,0.09182044863700867,0.09350466728210449,0.0016842186450958252,0.01807241700589657,0.018072590231895447,0.09455904364585876
syco_bullshit_v2_med_pnf_02,False,68,1,0,True,True,projection_removal,1.0,0.11786185950040817,0.0004951359005644917,0.11786186695098877,0.11878859996795654,0.0009267330169677734,0.018324099481105804,0.018330786377191544,0.10197126120328903
syco_bullshit_v2_med_pnf_02,False,69,1,0,True,True,projection_removal,1.0,0.1291486620903015,0.0004064817912876606,0.1291486620903015,0.12989413738250732,0.0007454752922058105,0.017262505367398262,0.017267294228076935,0.0960414931178093
syco_bullshit_v2_med_pnf_02,False,70,1,0,True,True,projection_removal,1.0,0.003909210208803415,0.0027533993124961853,0.003909210208803415,0.0024203406646847725,0.0014888695441186428,0.0021265698596835136,0.003479060949757695,0.08305135369300842
syco_bullshit_v2_med_pnf_02,False,71,1,0,True,True,projection_removal,1.0,0.2561948597431183,0.0002193036489188671,0.2561948597431183,0.2565268278121948,0.0003319680690765381,0.016809167340397835,0.016810597851872444,0.0924973338842392
syco_bullshit_v2_med_pnf_02,False,72,1,0,True,True,projection_removal,1.0,0.8592101335525513,-0.00018118973821401596,0.8592101335525513,0.8596940040588379,0.0004838705062866211,0.022826023399829865,0.02282674051821232,0.1168975830078125
syco_bullshit_v2_med_pnf_02,False,73,1,0,True,True,projection_removal,1.0,0.5827317237854004,-4.186900332570076e-05,0.5827317237854004,0.5831508636474609,0.0004191398620605469,0.020968914031982422,0.020968956872820854,0.10279354453086853
syco_bullshit_v2_med_pnf_02,False,74,1,0,True,True,projection_removal,1.0,0.4809589684009552,-4.7981273382902145e-05,0.4809589684009552,0.4814876616001129,0.0005286931991577148,0.02150987833738327,0.021509932354092598,0.10250043123960495
syco_bullshit_v2_med_pnf_02,False,75,1,0,True,True,projection_removal,1.0,0.21996621787548065,-0.00020037079229950905,0.21996621787548065,0.22059549391269684,0.0006292760372161865,0.01374964602291584,0.013751105405390263,0.08546026051044464
syco_bullshit_v2_med_pnf_02,False,76,1,0,True,True,projection_removal,1.0,0.3400377035140991,-0.0007776413112878799,0.3400377035140991,0.3412226736545563,0.0011849701404571533,0.01666504330933094,0.01668318174779415,0.0892142504453659
syco_bullshit_v2_med_pnf_02,False,77,1,0,True,True,projection_removal,1.0,0.16528327763080597,0.00025549938436597586,0.16528327763080597,0.16559568047523499,0.0003124028444290161,0.013702338561415672,0.013704719953238964,0.0835147574543953
syco_bullshit_v2_med_pnf_02,False,78,1,0,True,True,projection_removal,1.0,0.21342062950134277,0.0011840462684631348,0.21342062950134277,0.2129470705986023,0.0004735589027404785,0.01738004758954048,0.0174203310161829,0.09841777384281158
syco_bullshit_v2_med_pnf_02,False,79,1,0,True,True,projection_removal,1.0,0.4588291347026825,0.0007208399474620819,0.4588291347026825,0.4585515260696411,0.00027760863304138184,0.0201589222997427,0.02017180807888508,0.10523131489753723
syco_bullshit_v2_med_pnf_02,False,80,1,0,True,True,projection_removal,1.0,0.6696369051933289,0.0009161339839920402,0.6696369051933289,0.6690723896026611,0.0005645155906677246,0.02170199155807495,0.021721336990594864,0.1096372902393341
syco_bullshit_v2_med_pnf_02,False,81,1,0,True,True,projection_removal,1.0,0.7836634516716003,-0.0005247199442237616,0.7836634516716003,0.7844849228858948,0.0008214712142944336,0.02157387137413025,0.021580254659056664,0.10895529389381409
syco_bullshit_v2_med_pnf_02,False,82,1,0,True,True,projection_removal,1.0,0.6280494332313538,-0.001180688850581646,0.6280494928359985,0.6295163631439209,0.0014668703079223633,0.01898885704576969,0.019025513902306557,0.10131707042455673
syco_bullshit_v2_med_pnf_02,False,83,1,0,True,True,projection_removal,1.0,0.5459075570106506,0.0012110639363527298,0.5459075570106506,0.5449851751327515,0.0009223818778991699,0.01774274744093418,0.01778404414653778,0.09354612976312637
syco_bullshit_v2_med_pnf_02,False,84,1,0,True,True,projection_removal,1.0,0.9911481142044067,0.0004066361580044031,0.9911481142044067,0.990997314453125,0.00015079975128173828,0.02250940538942814,0.022513078525662422,0.10886173695325851
syco_bullshit_v2_med_pnf_02,False,85,1,0,True,True,projection_removal,1.0,0.6942140460014343,0.0024696970358490944,0.6942140460014343,0.6920833587646484,0.0021306872367858887,0.021656928583979607,0.02179728075861931,0.10910633206367493
syco_bullshit_v2_med_pnf_02,False,86,1,0,True,True,projection_removal,1.0,0.5977156758308411,0.0012296768836677074,0.5977156758308411,0.5967789888381958,0.0009366869926452637,0.018706995993852615,0.01874738559126854,0.09982256591320038
syco_bullshit_v2_med_pnf_02,False,87,1,0,True,True,projection_removal,1.0,0.6218845248222351,-0.0008719419129192829,0.6218845248222351,0.6230053901672363,0.0011208653450012207,0.017614178359508514,0.01763574220240116,0.09931600093841553
syco_bullshit_v2_med_pnf_02,False,88,1,0,True,True,projection_removal,1.0,0.8616406917572021,-0.0002931710332632065,0.8616406917572021,0.8622074127197266,0.0005667209625244141,0.0217177364975214,0.021719714626669884,0.11085867881774902
syco_bullshit_v2_med_pnf_02,False,89,1,0,True,True,projection_removal,1.0,0.6254644989967346,-0.0005882065743207932,0.6254644989967346,0.6263394355773926,0.000874936580657959,0.018943559378385544,0.01895269565284252,0.1020483672618866
syco_bullshit_v2_med_pnf_02,False,90,1,0,True,True,projection_removal,1.0,0.5345583558082581,0.00035182118881493807,0.5345583558082581,0.5345283150672913,3.0040740966796875e-05,0.01853920891880989,0.018542543053627014,0.10033822804689407
syco_bullshit_v2_med_pnf_02,False,91,1,0,True,True,projection_removal,1.0,0.64067542552948,-0.00016544177196919918,0.64067542552948,0.6411204934120178,0.0004450678825378418,0.018933724611997604,0.018934447318315506,0.1021701917052269
syco_bullshit_v2_med_pnf_02,False,92,1,0,True,True,projection_removal,1.0,0.9304569959640503,0.0020896103233098984,0.9304569959640503,0.9286667704582214,0.0017902255058288574,0.023562001064419746,0.02365443855524063,0.11314766108989716
syco_bullshit_v2_med_pnf_02,False,93,1,0,True,True,projection_removal,1.0,0.847691535949707,0.0002541644498705864,0.847691535949707,0.84765625,3.528594970703125e-05,0.019242314621806145,0.019243987277150154,0.10050440579652786
syco_bullshit_v2_med_pnf_02,False,94,1,0,True,True,projection_removal,1.0,0.29035481810569763,-6.317347288131714e-05,0.29035481810569763,0.29074689745903015,0.00039207935333251953,0.013823799788951874,0.013823945075273514,0.0701076090335846
syco_bullshit_v2_med_pnf_02,False,95,1,0,True,True,projection_removal,1.0,0.5622166991233826,0.000771612860262394,0.5622166991233826,0.5616984367370605,0.0005182623863220215,0.016876298934221268,0.016893940046429634,0.08621248602867126
syco_bullshit_v2_med_pnf_03,False,0,59,58,True,True,projection_removal,1.0,0.09214509278535843,-2.0992010831832886e-05,0.09214509278535843,0.0936480462551117,0.0015029534697532654,0.01659422181546688,0.016594236716628075,0.08524831384420395
syco_bullshit_v2_med_pnf_03,False,1,1,0,True,True,projection_removal,1.0,0.1907976269721985,0.00024574436247348785,0.19079764187335968,0.19130364060401917,0.0005059987306594849,0.016940996050834656,0.01694277673959732,0.08643455058336258
syco_bullshit_v2_med_pnf_03,False,2,1,0,True,True,projection_removal,1.0,0.1453748345375061,-6.148568354547024e-05,0.1453748345375061,0.14686788618564606,0.0014930516481399536,0.020455915480852127,0.02045600675046444,0.09763537347316742
syco_bullshit_v2_med_pnf_03,False,3,1,0,True,True,projection_removal,1.0,0.049516595900058746,0.0009767082519829273,0.049516595900058746,0.05038415268063545,0.0008675567805767059,0.013506738469004631,0.013541998341679573,0.08153921365737915
syco_bullshit_v2_med_pnf_03,False,4,1,0,True,True,projection_removal,1.0,0.08592440187931061,-0.0003264825791120529,0.08592440187931061,0.08778101205825806,0.0018566101789474487,0.01631755940616131,0.016320830211043358,0.09404213726520538
syco_bullshit_v2_med_pnf_03,False,5,1,0,True,True,projection_removal,1.0,0.4831736087799072,-0.0012700222432613373,0.4831736087799072,0.4847918748855591,0.0016182661056518555,0.018360204994678497,0.01840411126613617,0.09243248403072357
syco_bullshit_v2_med_pnf_03,False,6,1,0,True,True,projection_removal,1.0,0.2729228436946869,-0.0011516446247696877,0.2729228436946869,0.27478623390197754,0.0018633902072906494,0.019765986129641533,0.019799502566456795,0.0996413603425026
syco_bullshit_v2_med_pnf_03,False,7,1,0,True,True,projection_removal,1.0,0.32158714532852173,0.00028194976039230824,0.32158714532852173,0.3218698799610138,0.00028273463249206543,0.019057422876358032,0.01905950717628002,0.09858572483062744
syco_bullshit_v2_med_pnf_03,False,8,1,0,True,True,projection_removal,1.0,0.13113975524902344,-0.00043658725917339325,0.13113975524902344,0.13266852498054504,0.0015287697315216064,0.016987869516015053,0.016993479803204536,0.09187722206115723
syco_bullshit_v2_med_pnf_03,False,9,1,0,True,True,projection_removal,1.0,-0.01587064377963543,-0.005530346184968948,0.01587064377963543,0.014228776097297668,0.001641867682337761,0.009774335660040379,0.011230453848838806,0.0894780382514
syco_bullshit_v2_med_pnf_03,False,10,1,0,True,True,projection_removal,1.0,0.11700700968503952,-0.0008530300110578537,0.11700700968503952,0.11901377141475677,0.0020067617297172546,0.0165314432233572,0.01655343733727932,0.08299052715301514
syco_bullshit_v2_med_pnf_03,False,11,1,0,True,True,projection_removal,1.0,-0.19483409821987152,-0.00035207695327699184,0.19483409821987152,0.19537192583084106,0.0005378276109695435,0.018626093864440918,0.018629420548677444,0.09261557459831238
syco_bullshit_v2_med_pnf_03,False,12,1,0,True,True,projection_removal,1.0,-0.2476292997598648,7.084943354129791e-05,0.247629314661026,0.2483578771352768,0.0007285624742507935,0.01806190237402916,0.018062042072415352,0.09450167417526245
syco_bullshit_v2_med_pnf_03,False,13,1,0,True,True,projection_removal,1.0,-0.2158982902765274,0.0002142367884516716,0.2158983051776886,0.21663284301757812,0.0007345378398895264,0.015005105175077915,0.015006634406745434,0.08931008726358414
syco_bullshit_v2_med_pnf_03,False,14,1,0,True,True,projection_removal,1.0,-0.05788654834032059,-0.0005133859813213348,0.057886552065610886,0.06027449294924736,0.0023879408836364746,0.018475139513611794,0.0184822715818882,0.09870391339063644
syco_bullshit_v2_med_pnf_03,False,15,1,0,True,True,projection_removal,1.0,-0.0362233892083168,-0.0020559648983180523,0.0362233892083168,0.037530116736888885,0.0013067275285720825,0.015527356415987015,0.01566288247704506,0.09122342616319656
syco_bullshit_v2_med_pnf_03,False,16,1,0,True,True,projection_removal,1.0,0.028735674917697906,0.004365893080830574,0.028735674917697906,0.028764570131897926,2.8895214200019836e-05,0.015281216241419315,0.015892665833234787,0.09816209226846695
syco_bullshit_v2_med_pnf_03,False,17,1,0,True,True,projection_removal,1.0,0.07374949753284454,0.0008346335962414742,0.07374950498342514,0.07525326311588287,0.0015037581324577332,0.018613707274198532,0.01863241009414196,0.1004982441663742
syco_bullshit_v2_med_pnf_03,False,18,1,0,True,True,projection_removal,1.0,0.2204742133617401,0.0009786151349544525,0.2204742133617401,0.22018596529960632,0.00028824806213378906,0.01742231287062168,0.017449773848056793,0.09628845006227493
syco_bullshit_v2_med_pnf_03,False,19,1,0,True,True,projection_removal,1.0,0.19994999468326569,-0.00022758450359106064,0.19994999468326569,0.20079827308654785,0.0008482784032821655,0.015776904299855232,0.015778543427586555,0.08814498037099838
syco_bullshit_v2_med_pnf_03,False,20,1,0,True,True,projection_removal,1.0,-0.0211329348385334,-0.005011038854718208,0.0211329348385334,0.020163485780358315,0.000969449058175087,0.012109845876693726,0.01310565322637558,0.09036315232515335
syco_bullshit_v2_med_pnf_03,False,21,1,0,True,True,projection_removal,1.0,-0.10331226885318756,-0.00045156199485063553,0.10331226885318756,0.10432212799787521,0.0010098591446876526,0.0174005925655365,0.01740645058453083,0.09581663459539413
syco_bullshit_v2_med_pnf_03,False,22,1,0,True,True,projection_removal,1.0,0.20187914371490479,0.0009166589006781578,0.20187914371490479,0.20175093412399292,0.00012820959091186523,0.017820414155721664,0.017843980342149734,0.0950351133942604
syco_bullshit_v2_med_pnf_03,False,23,1,0,True,True,projection_removal,1.0,0.15031366050243378,0.0003680279478430748,0.15031366050243378,0.15100151300430298,0.0006878525018692017,0.017826208844780922,0.017830008640885353,0.09271311014890671
syco_bullshit_v2_med_pnf_03,False,24,1,0,True,True,projection_removal,1.0,0.3143373429775238,0.0006515374407172203,0.3143373429775238,0.3143060803413391,3.126263618469238e-05,0.019736263900995255,0.019747015088796616,0.09607680141925812
syco_bullshit_v2_med_pnf_03,False,25,1,0,True,True,projection_removal,1.0,0.1692887246608734,-0.00043871812522411346,0.1692887246608734,0.17082791030406952,0.001539185643196106,0.019358288496732712,0.01936326175928116,0.09540434181690216
syco_bullshit_v2_med_pnf_03,False,26,1,0,True,True,projection_removal,1.0,0.27885526418685913,0.00012116413563489914,0.27885526418685913,0.2793741524219513,0.0005188882350921631,0.018900901079177856,0.018901288509368896,0.09667205810546875
syco_bullshit_v2_med_pnf_03,False,27,1,0,True,True,projection_removal,1.0,0.23465454578399658,0.0003865053877234459,0.23465454578399658,0.23483555018901825,0.00018100440502166748,0.016318082809448242,0.0163226630538702,0.09044840186834335
syco_bullshit_v2_med_pnf_03,False,28,1,0,True,True,projection_removal,1.0,0.3080551028251648,0.0004402128979563713,0.3080551326274872,0.3080495595932007,5.5730342864990234e-06,0.01635582745075226,0.016361746937036514,0.09301786869764328
syco_bullshit_v2_med_pnf_03,False,29,1,0,True,True,projection_removal,1.0,0.1862594485282898,0.0007441117195412517,0.186259463429451,0.18640145659446716,0.00014199316501617432,0.018155548721551895,0.01817079819738865,0.09866076707839966
syco_bullshit_v2_med_pnf_03,False,30,1,0,True,True,projection_removal,1.0,0.4033340513706207,0.00015756674110889435,0.4033340513706207,0.4036695957183838,0.0003355443477630615,0.019944533705711365,0.019945155829191208,0.09890428930521011
syco_bullshit_v2_med_pnf_03,False,31,1,0,True,True,projection_removal,1.0,0.4959290325641632,-0.0004503689706325531,0.4959290325641632,0.49692612886428833,0.000997096300125122,0.023307612165808678,0.023311959579586983,0.10908787697553635
syco_bullshit_v2_med_pnf_03,False,32,1,0,True,True,projection_removal,1.0,0.3206385672092438,0.00014465302228927612,0.3206385672092438,0.32091692090034485,0.0002783536911010742,0.016471901908516884,0.01647253707051277,0.09320273250341415
syco_bullshit_v2_med_pnf_03,False,33,1,0,True,True,projection_removal,1.0,0.050185516476631165,0.0011221496388316154,0.050185516476631165,0.052680596709251404,0.0024950802326202393,0.019184188917279243,0.019216982647776604,0.10502041131258011
syco_bullshit_v2_med_pnf_03,False,34,1,0,True,True,projection_removal,1.0,0.17128391563892365,0.00010857731103897095,0.17128391563892365,0.17222893238067627,0.0009450167417526245,0.019021548330783844,0.019021859392523766,0.10471239686012268
syco_bullshit_v2_med_pnf_03,False,35,1,0,True,True,projection_removal,1.0,0.4998219311237335,0.0008779498748481274,0.4998219311237335,0.4994039237499237,0.00041800737380981445,0.02142495848238468,0.02144293300807476,0.10688938945531845
syco_bullshit_v2_med_pnf_03,False,36,1,0,True,True,projection_removal,1.0,0.15058521926403046,-0.0005626657512038946,0.15058521926403046,0.1521778106689453,0.001592591404914856,0.017673444002866745,0.017682403326034546,0.09790079295635223
syco_bullshit_v2_med_pnf_03,False,37,1,0,True,True,projection_removal,1.0,0.18742603063583374,0.0009283944964408875,0.18742603063583374,0.1872893124818802,0.00013671815395355225,0.017202280461788177,0.017227312549948692,0.09373772144317627
syco_bullshit_v2_med_pnf_03,False,38,1,0,True,True,projection_removal,1.0,0.05941060185432434,0.0005388557910919189,0.05941060185432434,0.060910653322935104,0.0015000514686107635,0.015627941116690636,0.01563723012804985,0.09034193307161331
syco_bullshit_v2_med_pnf_03,False,39,1,0,True,True,projection_removal,1.0,-0.003993483260273933,-0.003204550128430128,0.003993483260273933,0.0020525220315903425,0.0019409612286835909,0.0018948529614135623,0.0037228697910904884,0.09531044960021973
