scenario,side,identity,call,sequence_length,position,nonfinal_exact,next_block_exact,signed_alpha,desired_norm,actual_norm,norm_error,rounding_error_norm,rounding_bound,direction_cosine
syco_bullshit_v2_phys_pnf_02,-C,False,67,1,0,True,True,-1.0,0.7216137647628784,0.7219672799110413,0.0003535151481628418,0.020830435678362846,0.10755497217178345,0.9995837211608887
syco_bullshit_v2_phys_pnf_02,-C,False,68,1,0,True,True,-1.0,0.7216137647628784,0.7209599018096924,0.0006538629531860352,0.02096559666097164,0.10285475105047226,0.9995779991149902
syco_bullshit_v2_phys_pnf_02,-C,False,69,1,0,True,True,-1.0,0.7216137647628784,0.7226854562759399,0.0010716915130615234,0.01863345503807068,0.10109993815422058,0.9996682405471802
syco_bullshit_v2_phys_pnf_02,-C,False,70,1,0,True,True,-1.0,0.7216137647628784,0.7216627597808838,4.8995018005371094e-05,0.01944746822118759,0.10197985917329788,0.9996369481086731
syco_bullshit_v2_phys_pnf_02,-C,False,71,1,0,True,True,-1.0,0.7216137647628784,0.7212074995040894,0.0004062652587890625,0.021739596500992775,0.10803506523370743,0.999546229839325
syco_bullshit_v2_phys_pnf_02,-C,False,72,1,0,True,True,-1.0,0.7216137647628784,0.7225991487503052,0.0009853839874267578,0.017997032031416893,0.09962072968482971,0.9996903538703918
syco_bullshit_v2_phys_pnf_02,-C,False,73,1,0,True,True,-1.0,0.7216137647628784,0.7219247221946716,0.0003109574317932129,0.020938245579600334,0.10815317183732986,0.9995792508125305
syco_bullshit_v2_phys_pnf_02,-C,False,74,1,0,True,True,-1.0,0.7216137647628784,0.7214929461479187,0.0001208186149597168,0.0225871279835701,0.11506864428520203,0.9995100498199463
syco_bullshit_v2_phys_pnf_02,-C,False,75,1,0,True,True,-1.0,0.7216137647628784,0.7214012742042542,0.00021249055862426758,0.019122526049613953,0.10390932857990265,0.9996488094329834
syco_bullshit_v2_phys_pnf_02,-C,False,76,1,0,True,True,-1.0,0.7216137647628784,0.7213516235351562,0.00026214122772216797,0.019193386659026146,0.10680076479911804,0.9996461868286133
syco_bullshit_v2_phys_pnf_02,-C,False,77,1,0,True,True,-1.0,0.7216137647628784,0.7221150398254395,0.0005012750625610352,0.02111450769007206,0.10759920626878738,0.9995725154876709
syco_bullshit_v2_phys_pnf_02,-C,False,78,1,0,True,True,-1.0,0.7216137647628784,0.722529947757721,0.0009161829948425293,0.022289248183369637,0.10823186486959457,0.9995244741439819
syco_bullshit_v2_phys_pnf_02,-C,False,79,1,0,True,True,-1.0,0.7216137647628784,0.7215806841850281,3.30805778503418e-05,0.01917971670627594,0.10344896465539932,0.999646782875061
syco_bullshit_v2_phys_pnf_02,-C,False,80,1,0,True,True,-1.0,0.7216137647628784,0.721983790397644,0.000370025634765625,0.019705312326550484,0.10955619066953659,0.9996275901794434
syco_bullshit_v2_phys_pnf_02,-C,False,81,1,0,True,True,-1.0,0.7216137647628784,0.7221622467041016,0.0005484819412231445,0.0177948996424675,0.10190745443105698,0.9996964931488037
syco_bullshit_v2_phys_pnf_02,-C,False,82,1,0,True,True,-1.0,0.7216137647628784,0.722320556640625,0.000706791877746582,0.01859842985868454,0.10060079395771027,0.9996687173843384
syco_bullshit_v2_phys_pnf_02,-C,False,83,1,0,True,True,-1.0,0.7216137647628784,0.7222799062728882,0.0006661415100097656,0.019530633464455605,0.10661747306585312,0.9996345043182373
syco_bullshit_v2_phys_pnf_02,-C,False,84,1,0,True,True,-1.0,0.7216137647628784,0.7228875756263733,0.001273810863494873,0.01956818625330925,0.10841500014066696,0.9996345639228821
syco_bullshit_v2_phys_pnf_02,-C,False,85,1,0,True,True,-1.0,0.7216137647628784,0.7225379943847656,0.000924229621887207,0.020046135410666466,0.10377292335033417,0.9996155500411987
syco_bullshit_v2_phys_pnf_02,-C,False,86,1,0,True,True,-1.0,0.7216137647628784,0.7213571071624756,0.00025665760040283203,0.015346423722803593,0.07779649645090103,0.9997738599777222
